session_id,user_id,session_start,channel,topic,end_status
1141,419,2026-01-07T01:39,web,account,resolved
1142,351,2026-05-25T09:01,api,safety,resolved
1143,321,2026-04-07T07:49,api,account,escalated
1144,145,2026-06-03T23:27,mobile,education,resolved
1145,90,2026-03-18T05:03,mobile,account,resolved
1146,332,2026-04-22T22:25,mobile,education,resolved
1147,326,2026-04-09T11:57,web,account,escalated
1148,181,2026-05-25T04:32,mobile,education,resolved
1149,506,2026-04-25T05:33,web,account,resolved
1150,481,2026-02-18T14:45,api,billing,resolved
1151,242,2026-05-11T07:00,api,health,resolved
1152,359,2026-07-22T14:21,api,education,abandoned
1153,178,2026-05-12T14:17,mobile,account,abandoned
1154,30,2026-02-12T23:52,mobile,billing,escalated
1155,443,2026-01-09T09:59,mobile,billing,resolved
1156,444,2026-06-22T10:49,mobile,health,resolved
1157,129,2026-01-10T12:56,mobile,safety,abandoned
1158,219,2026-07-21T07:57,web,billing,resolved
1159,196,2026-07-06T08:17,web,education,abandoned
1160,369,2026-02-28T19:17,mobile,education,abandoned
1161,576,2026-05-19T13:16,api,account,resolved
1162,38,2026-04-04T09:01,mobile,safety,resolved
1163,451,2026-06-28T22:29,mobile,account,abandoned
1164,131,2026-04-17T17:06,mobile,safety,escalated
1165,223,2026-03-22T01:05,api,health,resolved
1166,313,2026-06-23T18:17,api,technical,resolved
1167,25,2026-04-20T07:48,web,health,resolved
1168,285,2026-02-19T22:49,api,technical,resolved
1169,569,2026-06-27T02:30,web,billing,abandoned
1170,205,2026-07-16T08:01,web,safety,resolved
1171,246,2026-02-04T05:22,web,education,resolved
1172,495,2026-01-21T02:52,api,technical,resolved
1173,272,2026-05-19T22:10,api,billing,resolved
1174,481,2026-06-20T00:50,web,health,resolved
1175,20,2026-03-31T19:06,mobile,billing,escalated
1176,390,2026-07-08T18:05,api,education,resolved
1177,319,2026-01-23T19:17,web,education,escalated
1178,222,2026-01-16T23:09,api,safety,resolved
1179,420,2026-01-14T05:30,api,health,resolved
1180,159,2026-05-16T18:38,web,account,resolved
1181,272,2026-06-05T17:15,api,health,abandoned
1182,225,2026-03-08T15:11,api,safety,resolved
1183,340,2026-01-16T12:28,web,billing,abandoned
1184,447,2026-03-13T08:46,api,health,resolved
1185,287,2026-06-18T17:33,mobile,account,resolved
1186,103,2026-03-29T19:46,mobile,technical,resolved
1187,108,2026-01-01T21:35,mobile,technical,abandoned
1188,450,2026-04-21T02:00,api,account,abandoned
1189,350,2026-01-20T00:44,web,health,resolved
1190,221,2026-02-04T15:41,web,account,resolved
1191,281,2026-02-25T09:08,mobile,billing,resolved
1192,120,2026-04-14T00:38,mobile,safety,resolved
1193,538,2026-02-28T19:42,mobile,education,resolved
1194,494,2026-04-15T11:12,web,education,resolved
1195,4,2026-05-03T15:23,web,safety,resolved
1196,148,2026-03-18T03:32,web,safety,resolved
1197,85,2026-07-23T08:16,api,technical,resolved
1198,39,2026-06-20T12:08,web,education,resolved
1199,252,2026-05-18T04:03,web,education,abandoned
1200,207,2026-04-03T21:05,web,safety,resolved
1201,352,2026-01-31T20:46,mobile,technical,resolved
1202,23,2026-03-25T07:48,mobile,billing,escalated
1203,430,2026-04-10T05:31,api,billing,resolved
1204,337,2026-02-12T22:18,web,billing,abandoned
1205,127,2026-01-13T20:10,mobile,safety,resolved
1206,453,2026-07-16T00:50,mobile,safety,resolved
1207,116,2026-07-02T07:48,web,health,resolved
1208,335,2026-07-18T06:14,web,technical,escalated
1209,13,2026-06-08T23:59,mobile,technical,resolved
1210,429,2026-07-07T13:45,web,health,resolved
1211,101,2026-03-04T02:31,mobile,education,resolved
1212,207,2026-05-02T19:54,api,account,resolved
1213,72,2026-07-03T02:30,api,technical,resolved
1214,481,2026-01-05T06:47,api,billing,abandoned
1215,600,2026-02-25T17:30,api,safety,escalated
1216,466,2026-07-20T01:01,mobile,health,escalated
1217,348,2026-01-21T20:16,web,billing,resolved
1218,531,2026-01-09T11:36,web,safety,resolved
1219,59,2026-04-01T17:51,web,safety,resolved
1220,274,2026-02-09T04:51,mobile,billing,abandoned
1221,146,2026-03-27T23:23,api,health,escalated
1222,467,2026-05-10T05:47,api,safety,escalated
1223,17,2026-05-31T07:28,web,billing,resolved
1224,509,2026-07-02T03:58,mobile,account,abandoned
1225,344,2026-01-29T15:34,api,billing,resolved
1226,371,2026-02-18T05:24,web,health,abandoned
1227,165,2026-03-04T09:45,api,education,resolved
1228,187,2026-01-20T16:40,mobile,education,resolved
1229,482,2026-04-14T03:40,web,safety,resolved
1230,419,2026-04-18T01:48,web,technical,resolved
1231,519,2026-04-23T12:23,web,billing,resolved
1232,212,2026-03-14T11:16,mobile,billing,resolved
1233,501,2026-03-30T17:34,web,health,resolved
1234,458,2026-03-21T05:28,mobile,billing,resolved
1235,342,2026-04-01T02:40,web,technical,escalated
1236,462,2026-01-31T09:42,api,education,resolved
1237,479,2026-04-30T11:53,api,education,resolved
1238,493,2026-03-12T16:41,api,safety,resolved
1239,567,2026-02-22T12:19,mobile,safety,resolved
1240,280,2026-02-10T07:11,mobile,education,resolved
1241,536,2026-07-07T09:52,mobile,technical,resolved
1242,148,2026-02-03T04:33,web,health,escalated
1243,94,2026-02-22T10:34,api,account,abandoned
1244,233,2026-07-17T23:45,web,safety,resolved
1245,587,2026-03-21T22:08,mobile,technical,resolved
1246,41,2026-02-24T04:52,web,health,resolved
1247,444,2026-07-07T23:46,mobile,billing,resolved
1248,171,2026-03-18T19:32,mobile,billing,escalated
1249,318,2026-02-04T16:02,mobile,account,resolved
1250,595,2026-03-08T11:04,api,billing,resolved
1251,403,2026-04-29T20:00,api,health,resolved
1252,234,2026-06-29T18:48,web,education,resolved
1253,427,2026-03-27T12:18,api,account,abandoned
1254,405,2026-07-15T00:49,mobile,billing,resolved
1255,600,2026-05-22T22:27,web,education,resolved
1256,561,2026-01-21T04:29,api,health,abandoned
1257,37,2026-03-20T13:54,mobile,health,escalated
1258,30,2026-06-01T08:23,mobile,billing,escalated
1259,379,2026-04-14T04:46,api,health,resolved
1260,131,2026-05-20T06:16,web,account,resolved
1261,411,2026-06-19T07:11,web,education,resolved
1262,89,2026-06-24T12:21,api,account,resolved
1263,394,2026-06-15T07:56,mobile,technical,resolved
1264,396,2026-06-16T05:30,api,education,abandoned
1265,4,2026-02-22T12:49,api,safety,resolved
1266,258,2026-07-03T19:59,api,technical,resolved
1267,305,2026-06-22T04:02,web,billing,resolved
1268,307,2026-01-09T23:20,api,health,resolved
1269,102,2026-01-21T23:12,mobile,health,escalated
1270,11,2026-01-16T07:11,web,billing,resolved
1271,208,2026-05-21T14:36,web,health,escalated
1272,586,2026-01-24T02:40,api,education,resolved
1273,271,2026-06-19T11:03,mobile,account,abandoned
1274,266,2026-07-26T14:48,mobile,education,escalated
1275,394,2026-06-20T07:35,mobile,billing,resolved
1276,477,2026-01-23T07:02,web,health,resolved
1277,8,2026-04-12T23:41,web,account,abandoned
1278,122,2026-02-09T04:29,mobile,health,resolved
1279,571,2026-06-23T22:30,web,account,abandoned
1280,303,2026-06-12T22:30,api,safety,escalated
1281,519,2026-05-05T05:01,web,health,escalated
1282,189,2026-04-16T11:23,api,billing,resolved
1283,430,2026-01-23T16:13,web,technical,resolved
1284,366,2026-02-14T11:53,mobile,account,resolved
1285,339,2026-04-15T05:45,api,education,resolved
1286,160,2026-03-15T05:26,api,safety,resolved
1287,133,2026-04-03T22:47,mobile,technical,resolved
1288,88,2026-06-29T22:11,web,education,resolved
1289,495,2026-01-27T05:08,mobile,technical,escalated
1290,356,2026-03-15T18:06,api,health,resolved
1291,565,2026-02-22T15:51,mobile,technical,abandoned
1292,440,2026-01-04T12:45,web,technical,resolved
1293,232,2026-06-25T19:14,api,safety,resolved
1294,306,2026-01-08T04:58,api,safety,resolved
1295,372,2026-07-05T19:07,api,technical,resolved
1296,546,2026-06-11T14:20,api,account,escalated
1297,182,2026-02-19T00:04,mobile,health,resolved
1298,446,2026-02-09T01:09,mobile,health,resolved
1299,205,2026-04-26T18:48,mobile,technical,escalated
1300,186,2026-02-16T02:04,mobile,safety,resolved
1301,431,2026-03-24T12:07,web,health,escalated
1302,411,2026-03-29T08:38,mobile,account,escalated
1303,163,2026-03-24T18:25,mobile,safety,abandoned
1304,346,2026-01-21T14:58,web,billing,resolved
1305,257,2026-02-19T08:51,api,account,resolved
1306,227,2026-03-28T01:39,mobile,technical,abandoned
1307,525,2026-07-02T00:56,api,billing,resolved
1308,262,2026-02-11T21:09,mobile,technical,abandoned
1309,303,2026-03-11T22:55,web,billing,escalated
1310,195,2026-03-20T17:33,api,safety,resolved
1311,276,2026-02-15T02:48,api,technical,escalated
1312,362,2026-03-28T16:56,web,education,resolved
1313,335,2026-06-04T10:30,web,safety,resolved
1314,315,2026-07-13T06:54,web,health,resolved
1315,481,2026-02-05T17:36,mobile,account,resolved
1316,184,2026-05-08T02:34,web,education,escalated
1317,220,2026-06-03T23:06,web,education,resolved
1318,199,2026-01-02T13:06,web,technical,resolved
1319,300,2026-05-06T02:10,api,technical,escalated
1320,290,2026-07-20T14:29,api,account,resolved
1321,297,2026-02-27T21:31,web,technical,escalated
1322,390,2026-05-19T07:54,web,technical,resolved
1323,289,2026-01-27T06:10,api,billing,resolved
1324,478,2026-01-03T14:08,web,technical,resolved
1325,291,2026-03-05T19:18,mobile,billing,resolved
1326,489,2026-03-30T17:49,web,technical,abandoned
1327,178,2026-05-15T23:19,mobile,technical,resolved
1328,582,2026-07-09T07:57,api,account,escalated
1329,477,2026-05-04T02:24,api,health,abandoned
1330,547,2026-03-12T13:40,mobile,health,abandoned
1331,32,2026-06-14T03:54,web,technical,resolved
1332,286,2026-02-20T00:46,api,health,resolved
1333,287,2026-02-22T19:46,mobile,technical,resolved
1334,371,2026-07-27T08:54,api,billing,abandoned
1335,246,2026-03-01T11:51,api,education,resolved
1336,36,2026-04-21T16:21,api,billing,abandoned
1337,329,2026-07-06T01:10,mobile,billing,resolved
1338,21,2026-05-27T20:04,mobile,billing,abandoned
1339,38,2026-05-08T03:17,api,technical,resolved
1340,429,2026-02-05T20:55,api,technical,resolved
1341,267,2026-01-15T21:05,web,safety,resolved
1342,11,2026-02-03T20:14,api,billing,resolved
1343,371,2026-06-24T10:03,mobile,education,resolved
1344,565,2026-03-08T20:50,mobile,education,resolved
1345,138,2026-05-26T03:27,api,account,resolved
1346,217,2026-04-24T12:23,web,billing,resolved
1347,490,2026-03-25T20:20,mobile,health,resolved
1348,157,2026-03-30T08:21,api,education,resolved
1349,365,2026-02-14T00:08,mobile,safety,resolved
1350,437,2026-06-22T02:08,api,health,resolved
1351,198,2026-05-24T15:50,mobile,account,resolved
1352,414,2026-01-18T06:48,api,safety,resolved
1353,220,2026-07-01T18:36,mobile,billing,resolved
1354,479,2026-07-10T01:57,mobile,account,abandoned
1355,388,2026-03-25T03:12,api,billing,resolved
1356,521,2026-05-09T22:22,mobile,safety,abandoned
1357,34,2026-04-03T12:23,mobile,education,resolved
1358,460,2026-05-18T01:31,api,safety,resolved
1359,315,2026-06-04T17:02,mobile,safety,resolved
1360,439,2026-05-17T05:12,mobile,technical,resolved
1361,248,2026-01-01T12:55,api,health,resolved
1362,535,2026-03-28T08:00,mobile,health,abandoned
1363,335,2026-04-19T16:18,api,technical,resolved
1364,458,2026-05-06T13:12,web,account,abandoned
1365,301,2026-05-19T08:11,api,billing,escalated
1366,314,2026-02-28T08:16,web,safety,resolved
1367,508,2026-06-17T14:15,api,education,resolved
1368,506,2026-06-18T06:30,api,technical,resolved
1369,147,2026-06-25T18:57,mobile,billing,resolved
1370,178,2026-04-05T21:41,mobile,account,resolved
1371,335,2026-02-07T20:55,mobile,health,resolved
1372,248,2026-01-05T16:35,mobile,health,resolved
1373,14,2026-06-01T02:26,web,safety,resolved
1374,188,2026-06-04T18:40,mobile,technical,abandoned
1375,316,2026-07-28T01:51,api,technical,resolved
1376,31,2026-07-03T22:18,web,billing,abandoned
1377,322,2026-03-16T12:51,web,billing,abandoned
1378,9,2026-05-12T08:51,api,safety,escalated
1379,540,2026-05-26T18:41,api,education,abandoned
1380,157,2026-04-18T01:16,web,safety,resolved
1381,430,2026-02-11T07:19,api,technical,abandoned
1382,109,2026-04-10T22:02,web,technical,escalated
1383,44,2026-05-11T13:52,api,education,resolved
1384,594,2026-03-26T11:51,mobile,education,escalated
1385,124,2026-03-20T07:50,mobile,education,resolved
1386,212,2026-07-19T04:39,mobile,safety,resolved
1387,580,2026-02-25T05:02,mobile,education,escalated
1388,423,2026-07-06T16:14,api,account,resolved
1389,255,2026-05-24T17:18,api,account,resolved
1390,510,2026-01-30T22:13,api,safety,abandoned
1391,345,2026-03-12T23:08,web,billing,resolved
1392,512,2026-03-22T21:51,web,account,abandoned
1393,190,2026-05-11T22:38,web,safety,resolved
1394,406,2026-02-13T00:48,api,health,resolved
1395,43,2026-04-07T00:21,mobile,technical,resolved
1396,385,2026-02-02T10:55,web,billing,resolved
1397,232,2026-05-31T20:18,mobile,billing,resolved
1398,529,2026-07-11T05:45,api,health,resolved
1399,358,2026-04-10T06:48,web,health,abandoned
1400,403,2026-07-16T01:11,web,safety,escalated
1401,522,2026-02-12T08:33,api,technical,resolved
1402,60,2026-07-21T10:20,api,safety,resolved
1403,282,2026-02-12T00:30,api,billing,resolved
1404,328,2026-01-12T14:06,mobile,technical,resolved
1405,310,2026-03-25T07:26,mobile,safety,resolved
1406,36,2026-03-15T14:20,mobile,health,abandoned
1407,397,2026-05-02T22:08,api,safety,abandoned
1408,590,2026-07-17T19:32,web,account,resolved
1409,88,2026-01-06T05:26,api,safety,resolved
1410,375,2026-04-13T02:47,mobile,technical,escalated
1411,483,2026-02-27T08:54,api,account,resolved
1412,122,2026-02-20T07:30,web,billing,resolved
1413,438,2026-01-16T06:38,web,billing,resolved
1414,574,2026-05-14T16:51,web,education,resolved
1415,294,2026-01-07T11:16,mobile,education,abandoned
1416,400,2026-05-30T20:11,web,education,resolved
1417,442,2026-06-05T23:50,mobile,education,resolved
1418,519,2026-02-05T01:47,api,health,resolved
1419,512,2026-03-27T08:25,api,technical,resolved
1420,5,2026-01-16T01:24,mobile,safety,resolved
1421,391,2026-05-10T02:00,api,billing,abandoned
1422,46,2026-02-24T08:34,web,technical,resolved
1423,80,2026-07-02T08:14,web,education,resolved
1424,242,2026-02-25T07:40,mobile,health,resolved
1425,317,2026-05-11T21:51,mobile,education,resolved
1426,575,2026-07-21T21:04,api,technical,escalated
1427,35,2026-07-26T05:37,mobile,account,resolved
1428,320,2026-02-01T23:46,api,safety,resolved
1429,531,2026-04-15T16:34,web,health,resolved
1430,47,2026-05-20T17:47,web,billing,abandoned
1431,215,2026-06-30T09:34,web,account,resolved
1432,233,2026-05-23T13:28,web,technical,escalated
1433,35,2026-06-25T05:55,api,health,resolved
1434,309,2026-04-26T12:06,web,account,abandoned
1435,301,2026-03-11T13:23,web,billing,resolved
1436,541,2026-06-03T03:55,web,billing,abandoned
1437,338,2026-06-12T05:43,api,health,resolved
1438,25,2026-04-04T23:04,web,safety,resolved
1439,341,2026-03-21T12:14,web,safety,resolved
1440,64,2026-07-12T08:04,api,education,resolved
1441,204,2026-04-20T02:01,api,billing,resolved
1442,216,2026-04-03T03:40,api,billing,resolved
1443,437,2026-05-22T16:15,web,technical,resolved
1444,192,2026-04-06T12:17,web,technical,resolved
1445,408,2026-03-12T15:46,mobile,technical,resolved
1446,200,2026-05-20T15:34,mobile,safety,abandoned
1447,297,2026-03-24T21:50,web,account,resolved
1448,305,2026-01-05T12:52,web,education,abandoned
1449,284,2026-03-10T02:04,mobile,billing,resolved
1450,295,2026-07-10T13:36,api,safety,resolved
1451,432,2026-02-02T13:13,web,account,resolved
1452,187,2026-01-29T03:23,mobile,health,resolved
1453,444,2026-07-25T00:22,mobile,safety,escalated
1454,365,2026-01-30T07:32,web,health,abandoned
1455,150,2026-03-02T22:03,web,safety,abandoned
1456,325,2026-07-22T05:46,api,safety,resolved
1457,546,2026-01-06T21:47,web,account,resolved
1458,231,2026-06-03T09:50,api,technical,resolved
1459,133,2026-03-30T17:23,api,safety,abandoned
1460,460,2026-03-15T05:30,mobile,technical,resolved
1461,97,2026-07-28T04:26,web,health,resolved
1462,301,2026-06-08T23:22,web,health,resolved
1463,88,2026-04-22T23:27,web,account,resolved
1464,555,2026-02-21T05:29,mobile,billing,resolved
1465,38,2026-02-13T03:32,api,education,resolved
1466,316,2026-04-13T05:06,web,account,resolved
1467,403,2026-02-28T16:45,web,health,resolved
1468,211,2026-03-29T08:13,web,billing,abandoned
1469,134,2026-07-11T16:01,mobile,billing,resolved
1470,249,2026-06-14T21:17,api,education,resolved
1471,326,2026-03-04T14:01,mobile,education,resolved
1472,583,2026-07-07T02:29,api,education,resolved
1473,160,2026-03-06T16:02,mobile,health,resolved
1474,503,2026-04-17T15:43,mobile,health,resolved
1475,274,2026-04-01T16:36,mobile,health,resolved
1476,400,2026-04-24T06:38,web,account,resolved
1477,61,2026-02-08T01:10,web,education,resolved
1478,348,2026-05-03T08:21,api,technical,resolved
1479,500,2026-03-29T14:28,mobile,billing,resolved
1480,90,2026-04-21T15:36,api,safety,resolved
1481,450,2026-02-03T20:45,api,account,resolved
1482,487,2026-02-18T07:17,mobile,account,escalated
1483,535,2026-05-12T04:28,web,safety,resolved
1484,322,2026-05-13T09:27,api,health,resolved
1485,134,2026-02-03T16:26,api,education,resolved
1486,469,2026-06-18T05:27,mobile,account,resolved
1487,575,2026-01-04T11:08,web,health,resolved
1488,72,2026-04-19T00:36,api,technical,resolved
1489,400,2026-01-17T05:33,web,billing,abandoned
1490,167,2026-06-15T23:16,web,education,abandoned
1491,435,2026-03-02T07:31,api,account,abandoned
1492,212,2026-07-03T07:10,web,billing,resolved
1493,564,2026-02-25T23:30,web,technical,resolved
1494,54,2026-02-06T07:05,mobile,health,escalated
1495,538,2026-05-27T07:57,web,education,resolved
1496,438,2026-05-13T02:06,mobile,account,escalated
1497,38,2026-03-08T21:51,mobile,billing,resolved
1498,511,2026-01-17T23:19,web,safety,resolved
1499,201,2026-02-14T07:10,api,technical,resolved
1500,529,2026-03-18T09:48,api,technical,resolved
1501,439,2026-06-23T07:59,api,education,escalated
1502,383,2026-03-01T01:16,mobile,safety,escalated
1503,128,2026-05-01T18:31,web,account,escalated
1504,56,2026-05-02T03:44,mobile,technical,resolved
1505,578,2026-01-29T11:53,mobile,technical,resolved
1506,331,2026-05-14T15:47,mobile,technical,escalated
1507,279,2026-02-11T13:30,api,education,resolved
1508,63,2026-03-30T03:10,mobile,safety,resolved
1509,515,2026-04-21T20:29,mobile,account,resolved
1510,300,2026-04-02T08:37,web,education,resolved
1511,240,2026-05-30T14:42,web,safety,resolved
1512,568,2026-03-14T04:33,mobile,billing,resolved
1513,126,2026-07-12T15:07,web,education,resolved
1514,393,2026-05-27T11:04,web,health,resolved
1515,485,2026-06-03T12:42,web,safety,abandoned
1516,17,2026-04-09T15:30,api,technical,resolved
1517,37,2026-07-13T20:20,mobile,education,resolved
1518,356,2026-04-28T03:08,web,account,resolved
1519,14,2026-07-10T16:23,api,technical,abandoned
1520,444,2026-03-01T07:45,mobile,education,resolved
1521,224,2026-05-01T05:22,api,technical,resolved
1522,586,2026-01-17T07:11,web,health,resolved
1523,45,2026-01-21T10:12,web,account,abandoned
1524,290,2026-04-14T09:35,api,education,resolved
1525,425,2026-04-02T16:34,web,education,resolved
1526,401,2026-01-25T06:40,mobile,billing,resolved
1527,477,2026-05-08T20:28,mobile,safety,resolved
1528,452,2026-04-20T04:08,mobile,health,resolved
1529,421,2026-01-01T05:59,mobile,account,escalated
1530,226,2026-04-28T14:46,web,safety,resolved
1531,161,2026-01-14T19:04,mobile,billing,resolved
1532,383,2026-04-18T02:33,web,safety,resolved
1533,564,2026-01-31T17:57,mobile,technical,escalated
1534,499,2026-02-23T05:26,mobile,billing,escalated
1535,415,2026-03-27T00:29,api,health,abandoned
1536,142,2026-07-01T12:42,web,technical,resolved
1537,329,2026-01-12T23:17,api,education,abandoned
1538,323,2026-07-19T00:13,mobile,technical,resolved
1539,504,2026-04-30T03:16,mobile,account,resolved
1540,274,2026-04-27T01:38,api,safety,resolved
1541,235,2026-03-02T04:09,web,education,resolved
1542,475,2026-07-01T18:55,mobile,account,resolved
1543,103,2026-07-15T16:52,web,health,resolved
1544,84,2026-04-12T05:21,web,billing,abandoned
1545,571,2026-02-05T00:37,mobile,account,resolved
1546,523,2026-07-27T08:44,api,account,abandoned
1547,206,2026-06-01T09:18,web,education,resolved
1548,567,2026-04-18T10:07,api,health,escalated
1549,157,2026-04-20T09:05,web,health,resolved
1550,380,2026-06-14T15:30,api,safety,resolved
1551,227,2026-02-12T05:54,mobile,account,resolved
1552,42,2026-07-21T05:50,web,safety,resolved
1553,376,2026-03-18T17:40,mobile,technical,abandoned
1554,58,2026-05-24T08:28,api,health,resolved
1555,110,2026-06-05T23:21,api,education,resolved
1556,309,2026-05-04T07:05,api,account,resolved
1557,208,2026-01-02T22:06,api,technical,resolved
1558,539,2026-04-01T11:02,web,billing,escalated
1559,28,2026-03-01T04:33,web,account,resolved
1560,378,2026-04-22T19:10,web,health,resolved
1561,67,2026-05-15T14:43,web,education,escalated
1562,201,2026-07-06T23:59,mobile,account,resolved
1563,579,2026-01-07T04:04,web,technical,resolved
1564,216,2026-04-03T23:46,web,technical,resolved
1565,56,2026-05-30T13:57,mobile,technical,abandoned
1566,94,2026-04-11T03:11,mobile,billing,resolved
1567,195,2026-06-23T09:39,mobile,billing,resolved
1568,146,2026-01-26T14:14,web,account,abandoned
1569,373,2026-06-20T05:07,mobile,health,resolved
1570,71,2026-05-31T09:28,mobile,safety,abandoned
1571,525,2026-06-22T13:41,mobile,education,resolved
1572,540,2026-06-15T04:07,api,technical,resolved
1573,349,2026-07-25T06:27,web,safety,resolved
1574,425,2026-04-17T05:03,api,health,escalated
1575,268,2026-02-04T13:20,mobile,account,resolved
1576,8,2026-02-26T13:39,api,technical,resolved
1577,31,2026-06-21T06:28,api,account,resolved
1578,3,2026-03-03T04:45,api,technical,resolved
1579,313,2026-02-01T20:33,web,account,resolved
1580,485,2026-06-16T08:47,mobile,safety,resolved
1581,176,2026-07-19T18:09,mobile,safety,abandoned
1582,576,2026-02-12T08:00,api,safety,resolved
1583,2,2026-05-01T22:22,web,account,resolved
1584,392,2026-01-17T22:35,web,safety,resolved
1585,332,2026-07-12T14:47,web,safety,resolved
1586,394,2026-01-15T11:14,api,education,resolved
1587,403,2026-06-17T10:14,web,account,abandoned
1588,313,2026-05-12T01:56,web,safety,resolved
1589,166,2026-06-06T10:21,api,account,resolved
1590,190,2026-01-18T06:46,web,technical,abandoned
1591,423,2026-06-13T18:36,mobile,education,resolved
1592,253,2026-01-12T06:28,web,safety,escalated
1593,99,2026-04-04T05:53,api,technical,resolved
1594,102,2026-01-21T13:06,web,account,resolved
1595,234,2026-04-29T22:00,api,account,abandoned
1596,299,2026-03-29T15:23,mobile,education,resolved
1597,78,2026-01-18T11:55,web,safety,escalated
1598,138,2026-05-19T03:28,web,billing,resolved
1599,399,2026-07-14T00:25,mobile,safety,resolved
1600,88,2026-05-22T19:35,mobile,account,resolved
1601,200,2026-04-18T15:12,web,account,resolved
1602,75,2026-01-22T06:14,api,safety,escalated
1603,290,2026-03-19T08:56,web,health,resolved
1604,479,2026-04-17T21:50,web,education,resolved
1605,565,2026-05-10T06:04,api,safety,resolved
1606,134,2026-06-11T20:25,mobile,health,resolved
1607,258,2026-07-01T10:06,web,technical,resolved
1608,510,2026-03-16T20:27,web,account,escalated
1609,307,2026-07-20T01:32,mobile,technical,resolved
1610,357,2026-03-26T02:30,mobile,account,resolved
1611,453,2026-03-31T02:41,mobile,account,abandoned
1612,433,2026-07-18T15:46,web,account,resolved
1613,263,2026-04-12T04:47,mobile,safety,resolved
1614,464,2026-01-01T16:49,mobile,billing,resolved
1615,415,2026-05-10T06:21,web,account,resolved
1616,292,2026-01-20T07:33,web,account,abandoned
1617,161,2026-06-03T00:04,web,education,abandoned
1618,14,2026-07-05T05:48,web,health,resolved
1619,68,2026-05-29T12:48,api,education,resolved
1620,31,2026-05-07T03:37,api,safety,resolved
1621,218,2026-01-25T17:36,mobile,technical,resolved
1622,277,2026-04-10T03:55,web,account,resolved
1623,86,2026-03-21T03:44,mobile,technical,resolved
1624,443,2026-01-27T09:21,web,health,resolved
1625,577,2026-04-01T06:01,web,safety,resolved
1626,106,2026-05-22T06:39,mobile,health,resolved
1627,339,2026-04-02T09:29,api,education,resolved
1628,307,2026-01-05T23:12,api,safety,resolved
1629,60,2026-02-10T16:27,api,technical,resolved
1630,21,2026-07-16T07:21,api,billing,resolved
1631,23,2026-05-24T04:14,mobile,technical,escalated
1632,585,2026-01-14T02:20,api,billing,resolved
1633,335,2026-07-23T00:57,api,health,resolved
1634,85,2026-06-19T05:18,web,health,abandoned
1635,304,2026-01-27T14:05,mobile,safety,abandoned
1636,112,2026-03-02T15:56,api,education,resolved
1637,454,2026-03-07T08:12,web,health,resolved
1638,189,2026-07-20T02:50,mobile,technical,resolved
1639,79,2026-02-12T22:17,web,safety,resolved
1640,217,2026-04-05T03:16,web,account,abandoned
1641,187,2026-04-08T09:59,web,technical,resolved
1642,97,2026-04-27T23:16,mobile,education,escalated
1643,391,2026-02-16T07:15,api,education,resolved
1644,464,2026-07-12T22:42,api,health,abandoned
1645,279,2026-02-05T17:51,api,safety,resolved
1646,507,2026-04-30T07:36,api,safety,resolved
1647,293,2026-07-05T07:14,mobile,billing,escalated
1648,566,2026-04-26T19:22,mobile,safety,resolved
1649,97,2026-04-09T23:46,api,technical,resolved
1650,151,2026-03-01T08:25,api,technical,resolved
1651,456,2026-03-14T15:50,api,billing,resolved
1652,450,2026-01-26T04:43,api,account,resolved
1653,401,2026-07-18T06:55,api,education,abandoned
1654,30,2026-02-10T00:01,web,safety,resolved
1655,322,2026-07-04T11:17,api,safety,resolved
1656,336,2026-04-14T15:12,web,safety,abandoned
1657,393,2026-07-13T14:25,web,technical,resolved
1658,410,2026-04-20T09:28,web,safety,escalated
1659,196,2026-04-11T00:13,mobile,education,resolved
1660,378,2026-04-29T05:55,web,health,escalated
1661,68,2026-05-28T13:44,api,health,resolved
1662,72,2026-01-29T03:28,web,safety,escalated
1663,359,2026-05-06T19:10,api,safety,resolved
1664,470,2026-05-04T21:11,api,health,abandoned
1665,524,2026-03-10T22:55,web,account,resolved
1666,289,2026-05-20T16:19,mobile,safety,resolved
1667,152,2026-04-18T03:33,api,account,resolved
1668,176,2026-04-24T05:42,mobile,safety,abandoned
1669,522,2026-01-05T10:26,api,billing,abandoned
1670,522,2026-04-17T12:26,web,education,resolved
1671,382,2026-02-07T05:51,mobile,billing,resolved
1672,59,2026-04-28T15:56,api,billing,resolved
1673,249,2026-04-12T17:10,api,health,resolved
1674,261,2026-01-23T12:21,mobile,technical,resolved
1675,505,2026-03-15T12:35,web,safety,resolved
1676,92,2026-04-15T20:22,api,technical,resolved
1677,255,2026-02-17T06:53,web,billing,abandoned
1678,478,2026-05-11T15:52,web,technical,abandoned
1679,561,2026-04-23T17:39,web,health,resolved
1680,305,2026-05-01T04:04,mobile,safety,resolved
1681,390,2026-02-23T14:54,web,education,escalated
1682,125,2026-05-15T22:02,mobile,health,escalated
1683,273,2026-05-02T21:37,web,safety,resolved
1684,284,2026-01-09T11:39,mobile,technical,resolved
1685,37,2026-01-20T20:29,mobile,technical,resolved
1686,259,2026-01-22T08:29,mobile,education,resolved
1687,375,2026-04-24T23:08,mobile,health,resolved
1688,533,2026-03-24T04:55,api,technical,resolved
1689,527,2026-01-14T14:45,web,technical,resolved
1690,126,2026-06-04T05:06,api,account,resolved
1691,490,2026-06-18T07:38,api,billing,resolved
