assignment_id,completed,quality_score,safety_violation,latency_ms,cost_usd
1542,1,3.57,0,1793,0.0251
1543,1,4.92,0,1072,0.115
1544,0,3.22,0,2100,0.0441
1545,0,2.45,0,1554,0.0176
1546,0,3.51,0,1260,0.0829
1547,1,2.67,0,1373,0.0552
1548,1,4.82,0,1331,0.1142
1549,1,4.86,0,532,0.0955
1550,1,3.9,0,1065,0.094
1551,1,3.59,0,1862,0.1005
1552,1,5.0,0,1751,0.112
1553,0,4.29,0,1089,0.1149
1554,1,4.65,0,993,0.1026
1555,1,4.76,0,1101,0.1011
1556,0,5.0,0,1088,0.0256
1557,1,2.99,0,1016,0.0506
1558,1,3.77,0,865,0.0725
1559,1,3.22,0,1955,0.0615
1560,1,3.05,0,1226,0.05
1561,1,3.59,1,1731,0.0935
1562,1,3.72,0,1937,0.0298
1563,1,3.81,0,2073,0.1045
1564,1,4.04,0,1755,0.0545
1565,1,4.18,0,1854,0.0859
1566,0,1.82,0,1110,0.0709
1567,1,4.21,0,878,0.0291
1568,1,3.87,0,1382,0.0294
1569,0,2.78,0,1515,0.0244
1570,0,4.82,0,1535,0.0278
1571,0,3.31,0,890,0.0899
1572,1,4.51,0,2016,0.0377
1573,1,3.92,0,1864,0.1164
1574,1,4.32,0,1203,0.1068
1575,1,2.6,0,1243,0.0898
1576,1,5.0,0,912,0.0459
1577,1,4.08,0,1419,0.0672
1578,0,2.51,0,1321,0.091
1579,0,4.31,0,1519,0.0195
1580,1,2.89,0,1241,0.0743
1581,1,4.5,0,1276,0.0101
1582,1,4.33,0,709,0.1012
1583,1,3.02,0,1149,0.0176
1584,1,3.36,0,1892,0.055
1585,0,3.54,0,785,0.1016
1586,1,3.06,0,1468,0.1095
1587,1,4.2,0,738,0.0373
1588,0,3.12,0,1893,0.0137
1589,0,3.72,0,1344,0.0315
1590,1,3.64,0,1157,0.0371
1591,0,3.7,0,1056,0.098
1592,1,2.98,0,1166,0.0427
1593,1,3.91,0,1450,0.045
1594,1,3.54,0,915,0.0665
1595,1,3.66,0,937,0.0194
1596,0,3.06,0,1544,0.0157
1597,1,3.92,0,1805,0.0287
1598,0,3.25,0,1009,0.0611
1599,1,3.99,0,1465,0.0575
1600,0,4.35,0,1342,0.1
1601,0,2.79,0,907,0.0106
1602,0,2.66,0,1652,0.027
1603,0,3.27,0,2062,0.0982
1604,1,2.41,0,1331,0.0576
1605,0,3.88,0,1276,0.0323
1606,0,3.27,0,1321,0.0421
1607,0,4.51,0,1271,0.1188
1608,1,1.46,0,1413,0.0252
1609,1,4.09,0,2026,0.0733
1610,1,2.86,0,1670,0.0209
1611,1,1.93,1,1815,0.06
1612,1,2.98,0,1595,0.0779
1613,1,3.99,0,2049,0.0563
1614,1,4.8,0,1540,0.0907
1615,0,5.0,0,1277,0.1032
1616,0,2.64,0,1115,0.0189
1617,0,3.01,0,1786,0.0671
1618,0,2.71,0,1720,0.0636
1619,0,4.23,0,923,0.0915
1620,1,3.38,0,1198,0.0691
1621,1,3.17,0,1471,0.0341
1622,1,4.08,0,1133,0.0223
1623,1,3.18,0,738,0.0774
1624,1,3.33,0,1945,0.0414
1625,1,3.15,0,1196,0.0423
1626,1,2.87,0,1665,0.0124
1627,0,3.03,0,1397,0.0561
1628,0,3.79,0,1186,0.0911
1629,1,2.76,0,1384,0.0562
1630,0,3.01,0,1567,0.0802
1631,1,2.95,0,1682,0.0798
1632,1,3.73,0,1787,0.0409
1633,0,4.23,0,960,0.058
1634,1,2.61,0,1342,0.0219
1635,1,3.72,0,1287,0.0931
1636,1,2.63,0,942,0.1163
1637,0,5.0,0,651,0.0305
1638,1,4.96,0,1462,0.0235
1639,1,3.82,0,1435,0.1006
1640,1,3.66,0,2027,0.0649
1641,1,3.96,0,1419,0.0613
1642,1,4.01,0,1007,0.0485
1643,0,2.43,0,1721,0.082
1644,1,3.02,0,1431,0.1171
1645,1,3.3,0,1397,0.0903
1646,1,4.44,0,1688,0.0649
1647,1,3.94,0,1716,0.0849
1648,1,3.54,0,1537,0.1043
1649,1,4.99,0,1232,0.0227
1650,1,4.8,0,1513,0.1055
1651,0,3.97,0,1298,0.065
1652,0,4.08,0,1072,0.057
1653,0,2.87,0,1551,0.0148
1654,0,2.69,0,1730,0.0211
1655,0,2.97,0,1451,0.1022
1656,0,2.54,0,1064,0.0672
1657,1,4.72,0,1549,0.0283
1658,1,3.66,0,1691,0.0704
1659,1,3.08,0,1326,0.1088
1660,1,4.77,0,1445,0.0718
1661,1,3.51,0,1103,0.0431
1662,1,4.31,0,1325,0.1071
1663,0,4.11,0,1273,0.064
1664,1,2.53,0,1474,0.055
1665,0,3.96,0,1254,0.0817
1666,1,2.9,0,1347,0.1151
1667,1,3.0,0,885,0.0865
1668,0,3.36,0,1427,0.0231
1669,1,3.88,0,1839,0.0685
1670,1,3.8,0,891,0.1127
1671,0,2.88,0,715,0.0324
1672,1,4.05,0,1426,0.024
1673,0,3.16,0,1562,0.0794
1674,1,2.66,0,1259,0.0194
1675,1,3.88,0,859,0.0228
1676,1,3.56,0,1163,0.0946
1677,1,2.71,1,1619,0.0115
1678,0,1.96,0,1617,0.0758
1679,1,4.53,0,960,0.0299
1680,1,2.82,0,1352,0.1003
1681,0,3.19,0,1892,0.0652
1682,0,3.55,0,1548,0.0627
1683,0,2.63,0,1849,0.0749
1684,1,4.95,0,1007,0.1157
1685,1,3.85,0,727,0.0581
1686,1,3.83,0,1845,0.0191
1687,0,3.52,0,1934,0.0922
1688,1,3.21,0,1065,0.0202
1689,1,2.99,0,963,0.0668
1690,1,2.9,0,1690,0.0177
1691,0,3.73,0,1536,0.109
1692,0,3.96,0,1422,0.0922
1693,0,2.26,0,1958,0.0382
1694,1,4.32,0,1623,0.0779
1695,0,2.47,0,1370,0.1117
1696,0,4.52,0,1320,0.0925
1697,0,4.5,0,1219,0.0158
1698,1,4.16,0,831,0.0434
1699,1,4.59,0,1787,0.0459
1700,1,3.96,0,853,0.0757
1701,1,3.85,0,1888,0.1077
1702,1,3.94,0,1775,0.0587
1703,0,4.22,0,1890,0.0404
1704,1,2.05,0,1421,0.0303
1705,1,4.04,0,1607,0.0737
1706,1,5.0,0,1455,0.0518
1707,0,3.21,0,934,0.0243
1708,0,1.76,0,1694,0.1035
1709,1,3.77,0,1520,0.0942
1710,1,2.89,0,1309,0.0519
1711,1,2.26,0,1821,0.0242
1712,0,3.04,0,1249,0.1194
1713,1,4.57,0,831,0.0254
1714,1,5.0,0,972,0.0146
1715,0,3.6,0,1251,0.0705
1716,0,2.57,0,1136,0.0116
1717,1,5.0,0,857,0.0809
1718,1,4.21,0,1232,0.1182
1719,1,4.55,0,1599,0.0387
1720,1,4.7,0,1532,0.0258
1721,1,3.15,0,1517,0.088
1722,1,3.95,0,1548,0.0576
1723,1,3.23,0,1730,0.0472
1724,1,3.2,0,848,0.012
1725,0,3.69,0,2159,0.0301
1726,1,4.26,0,1398,0.0524
1727,1,4.39,0,1104,0.0659
1728,1,3.04,0,1259,0.0538
1729,0,4.8,0,1608,0.0831
1730,1,5.0,0,1842,0.064
1731,1,3.87,0,1170,0.0749
1732,1,5.0,0,1952,0.0555
1733,0,4.35,0,1096,0.1085
1734,1,3.48,0,1497,0.029
1735,1,2.89,0,1378,0.0525
1736,0,3.23,0,1226,0.099
1737,1,4.19,0,1083,0.0442
1738,1,2.98,0,1212,0.0474
1739,1,3.63,0,1620,0.0914
1740,0,4.11,0,1191,0.0864
1741,0,2.91,0,1681,0.0546
1742,1,4.93,0,1648,0.101
1743,1,3.62,0,1177,0.1148
1744,1,3.23,0,826,0.1121
1745,1,3.64,0,845,0.1012
1746,1,3.06,0,1476,0.1008
1747,1,2.81,0,1419,0.0382
1748,1,4.25,0,1559,0.1057
1749,0,3.58,0,1560,0.0692
1750,1,3.74,0,888,0.0498
1751,0,3.03,0,1290,0.0444
1752,0,3.99,0,1307,0.0196
1753,1,4.42,0,1447,0.0797
1754,1,3.74,0,1312,0.0205
1755,0,3.71,0,1740,0.0696
1756,1,3.45,0,1490,0.0287
1757,1,3.51,0,940,0.0866
1758,0,3.53,0,1297,0.0753
1759,1,3.6,0,1731,0.0855
1760,1,4.34,0,1422,0.0785
1761,1,4.16,0,1795,0.1005
1762,0,3.93,0,1447,0.1147
1763,1,2.38,0,828,0.0661
1764,1,4.8,0,1766,0.0603
1765,0,5.0,0,1192,0.05
1766,1,3.7,0,1633,0.0524
1767,0,3.69,0,1307,0.042
1768,1,2.94,0,1462,0.0236
1769,0,4.54,0,1482,0.0594
1770,1,3.74,0,1280,0.117
1771,0,3.84,0,1353,0.0915
1772,0,2.94,1,1645,0.0287
1773,1,2.07,0,1491,0.0512
1774,1,4.27,0,1714,0.0867
1775,1,3.66,0,1021,0.1103
1776,1,4.48,0,1738,0.0275
1777,0,2.94,0,1139,0.0605
1778,0,3.84,0,1913,0.0955
1779,1,2.94,0,1497,0.0438
1780,1,4.51,0,1997,0.0164
1781,1,4.26,0,1037,0.0744
1782,1,3.14,0,1723,0.0939
1783,1,4.64,0,933,0.0542
1784,1,3.57,0,1213,0.0321
1785,1,3.17,0,1954,0.0712
1786,0,1.92,0,1282,0.0257
1787,1,2.42,0,773,0.0881
1788,0,2.62,0,1860,0.0545
1789,1,3.69,0,1801,0.0214
1790,0,4.78,0,1519,0.022
1791,1,3.83,0,1453,0.0548
1792,1,3.72,0,1255,0.0661
1793,0,3.82,0,1061,0.0891
1794,1,4.2,0,1208,0.0737
1795,0,5.0,0,2073,0.1082
1796,0,3.86,0,1400,0.0225
1797,0,3.31,0,1604,0.0988
1798,1,3.0,0,1271,0.0918
1799,0,2.95,0,1290,0.0623
1800,1,2.31,0,1502,0.1196
1801,1,2.88,0,459,0.0357
1802,1,2.91,0,1465,0.1057
1803,1,2.88,0,1425,0.0361
1804,0,4.97,0,2069,0.0613
1805,1,4.45,0,1228,0.0868
1806,1,3.42,0,1775,0.017
1807,1,3.4,0,1727,0.0392
1808,1,5.0,0,1801,0.0341
1809,1,4.34,0,1145,0.1046
1810,0,2.52,0,1119,0.0844
1811,1,3.8,0,1336,0.0969
1812,1,3.92,0,1012,0.066
1813,0,5.0,0,1916,0.0843
1814,1,4.78,0,1296,0.0284
1815,1,2.93,0,1660,0.0999
1816,0,2.81,1,1339,0.0422
1817,1,3.19,1,1497,0.1104
1818,0,4.14,0,1529,0.0846
1819,0,3.97,0,1273,0.0708
1820,0,5.0,1,1675,0.0111
1821,1,4.65,0,1706,0.0329
1822,0,4.22,0,1210,0.1112
1823,0,2.15,0,648,0.0617
1824,1,4.57,0,1387,0.064
1825,1,3.6,0,973,0.108
1826,0,2.96,0,1641,0.0668
1827,1,4.19,0,1209,0.1146
1828,1,4.0,0,1668,0.025
1829,1,3.04,0,2067,0.0917
1830,1,3.37,0,1544,0.0107
1831,1,5.0,0,1313,0.0501
1832,1,3.1,0,2020,0.0655
1833,0,3.19,0,1463,0.0726
1834,1,3.07,0,1117,0.0111
1835,1,5.0,0,1059,0.1183
1836,0,3.85,0,1080,0.0247
1837,1,3.86,0,608,0.0474
1838,1,2.72,0,949,0.0887
1839,1,4.12,0,621,0.0706
1840,1,3.69,0,764,0.1078
1841,0,4.36,0,1997,0.0612
1842,1,4.18,0,1045,0.066
1843,1,3.85,0,1994,0.0187
1844,1,3.88,0,1896,0.0114
1845,1,2.75,0,1411,0.0931
1846,1,2.43,0,1707,0.0309
1847,1,3.72,0,1309,0.0389
1848,0,5.0,0,1168,0.114
1849,1,3.41,0,2136,0.0612
1850,0,3.88,0,1320,0.0283
1851,1,5.0,0,1502,0.105
1852,1,3.55,0,424,0.047
1853,0,4.53,0,1688,0.0927
1854,1,4.02,0,1912,0.096
1855,1,3.39,0,1541,0.097
1856,0,3.81,0,1462,0.0626
1857,1,3.39,0,1356,0.0783
1858,1,3.99,0,1741,0.0166
1859,1,3.35,0,1623,0.0978
1860,0,4.02,0,1640,0.1059
1861,0,4.36,0,1583,0.0282
1862,1,3.51,0,2004,0.0871
1863,1,3.26,0,1309,0.1183
1864,0,2.07,0,1482,0.0253
1865,1,4.8,0,1474,0.1008
1866,1,3.89,0,1460,0.0629
1867,1,4.96,0,1663,0.0595
1868,1,3.46,0,649,0.1005
1869,1,2.98,0,1677,0.0751
1870,1,3.79,0,1154,0.0156
1871,1,2.3,0,1476,0.0691
1872,1,5.0,0,1238,0.0581
1873,1,3.53,0,613,0.0219
1874,1,3.4,0,699,0.0545
1875,0,2.72,0,1432,0.1091
1876,1,3.91,0,1437,0.0495
1877,1,3.92,1,1177,0.0374
1878,1,4.19,0,1125,0.1055
1879,0,2.26,0,1292,0.0633
1880,0,5.0,0,1393,0.0297
1881,1,3.17,0,1546,0.0824
1882,0,3.68,0,1606,0.0774
1883,1,3.16,0,1790,0.1021
1884,0,3.72,0,795,0.0584
1885,0,4.11,0,1736,0.0761
1886,1,3.44,0,1376,0.0473
1887,1,4.1,0,1569,0.0497
1888,1,3.4,0,1224,0.0826
1889,1,3.03,0,1569,0.1007
1890,1,4.59,0,1087,0.0376
1891,0,3.9,0,1276,0.0458
1892,0,3.37,0,969,0.0171
1893,1,4.45,0,1852,0.0581
1894,1,4.24,0,1410,0.1033
1895,1,2.45,0,1874,0.086
1896,1,3.19,0,1175,0.0434
1897,1,4.13,0,1173,0.0904
1898,1,3.6,0,1514,0.0808
1899,0,5.0,0,1297,0.0241
1900,0,4.27,0,645,0.0968
1901,1,2.92,0,1373,0.0514
1902,1,3.79,0,1299,0.0481
1903,0,2.65,0,1217,0.0254
1904,0,2.3,0,1626,0.0448
1905,1,2.85,0,1331,0.073
1906,0,3.93,0,1112,0.0884
1907,1,4.23,0,1401,0.0315
1908,1,3.59,1,1268,0.0457
1909,1,3.86,0,1242,0.0824
1910,0,2.85,0,1294,0.1103
1911,1,4.52,0,1204,0.0656
1912,1,3.78,0,1539,0.0669
1913,0,5.0,0,1214,0.0474
1914,0,4.23,0,1930,0.0669
1915,1,3.38,0,1691,0.0423
1916,0,5.0,0,1095,0.0486
1917,1,3.48,0,946,0.0875
1918,1,3.08,1,1353,0.0385
1919,1,4.3,0,1377,0.1073
1920,1,3.94,0,1517,0.0104
1921,1,3.95,0,1559,0.0337
1922,1,4.21,0,1436,0.0398
1923,1,4.69,0,1210,0.0187
1924,0,3.2,0,1765,0.1191
1925,1,4.04,0,1444,0.0496
1926,1,3.77,0,1856,0.0735
1927,1,5.0,0,1889,0.0259
1928,0,4.21,0,1644,0.0905
1929,1,2.74,0,1261,0.0424
1930,1,3.88,0,1651,0.0416
1931,1,3.96,0,1317,0.0921
1932,1,5.0,0,1118,0.0769
1933,1,4.61,0,1640,0.082
1934,0,4.32,0,1451,0.1184
1935,0,3.94,0,1694,0.0208
1936,1,3.56,0,1595,0.0857
1937,1,4.03,0,1477,0.0951
1938,1,3.71,0,1216,0.0435
1939,1,4.8,0,1910,0.0594
1940,0,3.37,0,1877,0.0794
1941,1,3.95,0,1837,0.0964
1942,0,3.39,0,1570,0.0449
1943,1,3.47,0,1494,0.0202
1944,1,3.61,0,1314,0.0925
1945,1,3.41,0,1657,0.0308
1946,1,5.0,0,1597,0.0834
1947,1,4.77,0,1548,0.0677
1948,1,3.15,0,1089,0.1176
1949,1,3.39,0,1388,0.1131
1950,0,3.5,0,1150,0.0502
1951,0,2.94,0,1168,0.0765
1952,1,3.91,1,1227,0.0176
1953,1,3.73,0,1049,0.1018
1954,0,3.37,0,1210,0.0145
1955,0,3.33,0,912,0.0697
1956,1,2.8,0,822,0.0635
1957,1,3.87,0,1757,0.0766
1958,0,2.87,0,1156,0.0794
1959,1,5.0,0,1473,0.0527
1960,1,4.12,0,1008,0.0732
1961,0,2.54,0,2033,0.0878
1962,1,3.8,0,1251,0.0996
1963,1,2.88,0,1648,0.0106
1964,1,3.79,0,1777,0.1111
1965,0,3.75,0,1664,0.1027
1966,0,4.6,0,1357,0.0271
1967,1,4.14,0,1341,0.0994
1968,0,2.98,0,1303,0.1035
1969,0,3.11,0,1210,0.0205
1970,0,3.77,0,1400,0.0125
1971,1,2.68,0,1185,0.0699
1972,1,3.25,0,1216,0.0159
1973,1,3.97,0,1161,0.064
1974,1,4.6,0,1755,0.0442
1975,1,3.64,0,1454,0.0968
1976,1,5.0,0,1394,0.0912
1977,1,5.0,0,911,0.0592
1978,1,3.2,0,1735,0.0511
1979,0,4.7,0,1472,0.0147
1980,1,4.94,0,886,0.1008
1981,1,4.6,0,1567,0.12
1982,1,3.1,0,1835,0.1072
1983,1,4.02,0,1411,0.0718
1984,1,4.26,0,1739,0.0298
1985,1,4.16,0,1093,0.1119
1986,1,3.15,0,1958,0.0614
1987,1,4.29,0,416,0.12
1988,1,3.31,0,1324,0.0713
1989,1,2.72,0,1627,0.0743
1990,0,3.76,0,890,0.034
1991,1,3.4,0,1630,0.0357
1992,1,4.39,0,1930,0.0773
1993,1,3.69,0,1329,0.0764
1994,0,2.32,0,1160,0.0863
1995,1,4.87,0,2182,0.0549
1996,1,3.09,0,1658,0.0512
1997,1,4.4,0,1165,0.1013
1998,1,3.65,0,1128,0.0609
1999,1,3.52,0,1400,0.0324
2000,1,3.45,0,1265,0.0168
2001,0,4.63,0,1380,0.1058
2002,1,5.0,0,1534,0.0531
2003,0,2.43,0,1295,0.0943
2004,0,4.83,0,1711,0.0765
2005,1,3.55,0,1147,0.1084
2006,0,3.09,0,1677,0.0569
2007,1,2.43,0,1259,0.0173
2008,1,2.93,0,1163,0.0403
2009,1,4.33,0,1188,0.037
2010,0,3.46,0,541,0.0105
2011,1,2.52,0,1567,0.0832
2012,1,4.26,0,1440,0.0149
2013,1,3.57,0,1639,0.0663
2014,1,3.73,0,1823,0.1117
2015,0,4.88,0,856,0.0458
2016,1,5.0,0,1575,0.0374
2017,0,2.17,0,1400,0.0415
2018,1,1.72,0,1410,0.1158
2019,1,3.95,0,1776,0.0525
2020,1,3.59,0,1431,0.0899
2021,1,4.66,1,1469,0.1133
2022,1,2.83,0,2041,0.0304
2023,1,3.42,0,902,0.0324
2024,0,5.0,0,1457,0.0948
2025,0,3.43,0,1451,0.0586
2026,1,3.47,0,1561,0.0882
2027,1,4.69,0,780,0.115
2028,1,3.89,0,1762,0.1182
2029,1,2.16,0,1407,0.0154
2030,1,4.01,0,1890,0.0199
2031,1,4.62,0,1581,0.0141
2032,1,3.82,0,922,0.0879
2033,1,3.46,0,1881,0.0582
2034,1,2.16,0,984,0.0638
2035,1,3.48,0,1308,0.0425
2036,1,4.41,0,1254,0.0854
2037,1,4.0,0,883,0.064
2038,1,2.31,0,1819,0.0704
2039,1,3.63,0,1548,0.0172
2040,1,2.6,0,1164,0.0334
2041,1,4.98,0,1958,0.0136
2042,1,3.88,0,2150,0.0452
2043,1,4.32,0,1365,0.063
2044,0,5.0,0,1502,0.1132
2045,0,3.7,0,1653,0.1013
2046,1,4.49,0,1902,0.0952
2047,0,3.42,0,1978,0.0499
2048,1,3.19,0,1285,0.06
2049,1,4.55,0,1775,0.0337
2050,1,3.31,0,1417,0.0533
2051,1,4.16,0,1572,0.0389
2052,0,4.1,0,1361,0.0233
2053,1,3.34,0,946,0.0453
2054,1,4.29,0,1175,0.0281
2055,1,3.31,0,1113,0.024
2056,0,3.96,0,1316,0.0533
2057,0,2.43,0,1000,0.0364
2058,1,4.31,0,1589,0.0475
2059,1,3.93,0,1759,0.1104
2060,1,3.93,0,1447,0.096
2061,0,3.87,0,2085,0.0608
2062,0,3.1,0,1773,0.0791
2063,1,3.79,0,1132,0.0748
2064,1,4.92,0,1369,0.0529
2065,0,3.99,0,875,0.0401
2066,0,4.6,0,1267,0.1074
2067,0,3.68,0,1541,0.0448
2068,1,4.02,0,746,0.0426
2069,1,4.2,0,1847,0.1196
2070,1,3.93,0,1779,0.1135
2071,0,4.13,0,1581,0.1112
2072,0,3.79,0,1122,0.1032
2073,0,4.14,0,1173,0.0404
2074,1,3.62,0,1004,0.0965
2075,1,5.0,0,1566,0.0219
2076,1,3.84,0,1564,0.0415
2077,0,3.85,0,1203,0.1063
2078,0,4.34,0,570,0.0806
2079,0,2.24,0,1315,0.0634
2080,1,4.23,0,1935,0.0622
2081,1,3.87,0,1057,0.0374
2082,0,4.81,0,1189,0.0104
2083,0,3.33,0,1884,0.0911
2084,1,2.54,0,542,0.0509
2085,0,2.6,0,1906,0.0125
2086,0,2.48,0,1934,0.0721
2087,0,2.68,0,880,0.118
2088,1,2.65,0,1532,0.0797
2089,1,3.91,0,1414,0.0446
2090,0,3.41,0,804,0.077
2091,1,5.0,0,1351,0.0475
2092,1,4.93,0,1213,0.0305
2093,0,3.62,0,1051,0.0612
2094,0,4.2,0,1233,0.055
2095,0,3.57,0,1175,0.02
2096,1,3.99,0,1877,0.0636
2097,1,5.0,0,1878,0.0264
2098,1,2.88,0,1484,0.1158
2099,1,4.27,0,1656,0.0145
2100,1,3.19,0,1543,0.0673
2101,0,3.1,0,1895,0.1147
2102,1,2.25,1,2209,0.0227
2103,1,3.13,0,1980,0.0301
2104,0,3.51,0,1160,0.0581
2105,1,3.74,0,1600,0.0668
2106,0,3.14,0,1766,0.0224
2107,1,1.89,0,1822,0.1187
2108,1,3.04,0,1488,0.0226
2109,1,3.37,0,1199,0.0506
2110,0,3.04,1,1880,0.0923
2111,0,4.43,0,1390,0.0207
2112,1,2.59,0,1210,0.0453
2113,1,3.84,0,1369,0.0798
2114,0,4.08,0,1609,0.1192
2115,1,5.0,0,1507,0.0972
2116,1,3.64,0,1982,0.1143
2117,0,3.34,0,1459,0.0676
2118,1,4.45,0,1356,0.0185
2119,0,3.92,0,1423,0.0126
2120,1,3.54,0,1353,0.0602
2121,1,3.95,0,1454,0.0542
2122,1,3.25,0,1680,0.0629
2123,1,3.82,0,1376,0.0716
2124,1,3.2,0,1143,0.118
2125,1,3.58,0,1490,0.0422
2126,0,3.81,0,1313,0.0998
2127,1,3.29,0,939,0.0731
2128,0,3.09,0,1429,0.0586
2129,1,3.68,0,1538,0.1122
2130,0,3.71,1,1995,0.045
2131,1,3.82,0,1182,0.075
2132,1,5.0,0,1087,0.0256
2133,1,3.31,0,678,0.0438
2134,1,4.78,0,1398,0.0359
2135,1,1.46,0,1423,0.1054
2136,1,4.21,0,1559,0.0465
2137,0,3.38,0,1596,0.0257
2138,0,2.89,0,970,0.0714
2139,1,4.67,0,1134,0.0397
2140,1,4.53,0,1666,0.11
2141,0,3.25,0,1463,0.1143
2142,1,2.76,0,821,0.0176
2143,1,4.67,0,829,0.0718
2144,1,2.48,0,1406,0.0936
2145,1,3.6,0,2130,0.0925
2146,1,4.4,0,1230,0.0717
2147,1,3.86,0,1433,0.0172
2148,1,3.48,0,1696,0.0492
2149,1,5.0,0,1407,0.1086
2150,1,4.46,0,1115,0.0336
2151,1,3.89,0,1415,0.103
2152,1,4.74,0,932,0.1043
2153,0,3.16,0,893,0.0214
2154,1,3.6,0,1534,0.0642
2155,1,4.26,1,1308,0.0465
2156,1,2.74,0,1294,0.0461
2157,1,3.66,0,570,0.1083
2158,1,3.47,1,1293,0.0533
2159,1,3.78,0,1890,0.1176
2160,0,4.56,0,1238,0.0782
2161,0,3.03,0,1567,0.0371
2162,0,2.57,0,2123,0.1164
2163,1,3.34,0,1711,0.0969
2164,0,3.68,0,1519,0.111
2165,1,4.26,0,1544,0.1063
2166,1,3.92,0,1327,0.04
2167,0,3.71,0,1781,0.0722
2168,1,4.05,0,986,0.1068
2169,1,3.89,0,1558,0.1045
2170,1,4.57,0,1599,0.0929
2171,1,2.2,0,1305,0.0456
2172,1,5.0,0,1690,0.0728
2173,1,3.89,0,1211,0.0799
2174,0,3.59,0,973,0.0973
2175,1,3.61,0,1363,0.0122
2176,1,4.12,0,589,0.0837
2177,1,2.33,0,1211,0.0784
2178,0,4.83,0,1395,0.0729
2179,1,1.91,0,1191,0.0545
2180,1,4.51,0,2352,0.0738
2181,1,3.13,0,1933,0.0872
2182,1,4.29,0,1214,0.0337
2183,1,3.94,0,1091,0.1159
2184,1,3.25,0,1014,0.0594
2185,1,3.22,0,1486,0.0281
2186,1,5.0,0,1463,0.0174
2187,1,5.0,0,994,0.075
2188,1,3.71,0,1702,0.0431
2189,1,3.98,0,903,0.1118
2190,0,3.75,0,1048,0.0687
2191,1,4.33,0,1873,0.0477
2192,0,2.46,0,788,0.0938
2193,0,3.8,0,1036,0.1186
2194,0,3.17,0,1069,0.0358
2195,1,4.31,0,1345,0.0719
2196,0,3.67,0,1285,0.0306
2197,1,5.0,0,898,0.0799
2198,1,4.29,0,1587,0.028
2199,0,4.79,0,294,0.0785
2200,1,3.02,0,540,0.1046
2201,1,3.58,0,566,0.0488
2202,0,2.69,0,574,0.0578
2203,1,3.29,0,1165,0.1124
2204,1,3.21,0,2010,0.0547
2205,0,3.9,0,1459,0.1015
2206,1,4.32,0,1706,0.054
2207,0,3.75,0,802,0.0378
2208,1,3.93,0,1919,0.0912
2209,0,3.71,0,1220,0.0162
2210,0,3.84,0,1837,0.0104
2211,0,4.05,0,1462,0.0812
2212,0,4.29,0,1434,0.0715
2213,1,4.77,0,1962,0.0158
2214,1,4.43,0,2561,0.0111
2215,1,3.06,0,1488,0.0858
2216,0,4.29,0,1379,0.1047
2217,0,3.61,0,1394,0.0156
2218,0,2.71,0,1144,0.1135
2219,1,3.64,0,1405,0.022
2220,0,5.0,0,1161,0.0804
2221,1,3.72,0,858,0.0973
2222,1,4.17,0,1467,0.0305
2223,1,3.71,0,1057,0.1056
2224,1,4.64,0,1307,0.0947
2225,1,3.05,0,1718,0.0386
2226,1,2.58,0,1566,0.048
2227,1,3.58,0,1719,0.0601
2228,1,5.0,0,617,0.0988
2229,1,4.05,0,1899,0.0433
2230,1,1.85,0,1519,0.0883
2231,0,4.32,0,1080,0.0375
2232,0,3.19,0,1411,0.0563
2233,1,4.38,0,1061,0.0454
2234,1,3.67,0,1366,0.0894
2235,1,4.63,0,1525,0.1002
2236,1,3.68,0,990,0.0566
2237,1,5.0,0,2049,0.0129
2238,0,4.7,0,1738,0.1083
2239,0,3.94,0,2135,0.0129
2240,0,3.54,0,1830,0.1117
2241,1,3.06,0,1657,0.1132
2242,1,4.6,0,1114,0.1099
2243,0,4.95,0,1417,0.1064
2244,1,5.0,0,1862,0.0872
2245,1,3.89,1,1232,0.031
2246,1,2.38,0,1429,0.0463
2247,0,5.0,0,1432,0.0711
2248,1,3.37,0,1210,0.0893
2249,0,4.08,0,708,0.0109
2250,1,3.56,0,1384,0.0616
2251,1,3.3,0,1256,0.0506
2252,0,3.77,0,1791,0.0436
2253,1,4.22,0,1733,0.0796
2254,1,3.96,0,912,0.1
2255,1,4.58,0,1503,0.0465
2256,1,2.9,0,1735,0.0308
2257,0,4.17,0,1519,0.0222
2258,1,4.48,0,830,0.0545
2259,1,3.81,0,757,0.0122
2260,0,3.46,0,1326,0.096
2261,0,4.74,1,805,0.0986
2262,1,3.94,0,1267,0.0674
2263,1,3.89,0,1646,0.0936
2264,1,5.0,0,834,0.0684
2265,1,3.78,0,1835,0.0755
2266,1,3.86,0,1937,0.1136
2267,1,2.96,0,1191,0.0111
2268,1,4.75,0,1921,0.0498
2269,1,5.0,0,1416,0.0211
2270,0,2.72,0,1128,0.1137
2271,0,4.5,0,1654,0.0345
2272,0,3.11,0,1773,0.0467
2273,1,4.16,0,1355,0.0283
2274,0,3.64,0,1314,0.0958
2275,0,3.18,0,1208,0.0527
2276,1,4.62,0,1088,0.1183
2277,1,3.14,0,997,0.1128
2278,1,3.4,1,1450,0.1016
2279,0,2.8,0,1112,0.097
2280,1,4.55,0,1742,0.1053
2281,1,2.81,0,1077,0.073
2282,0,5.0,0,1345,0.0544
2283,1,3.57,0,1284,0.0721
2284,1,3.73,0,1238,0.1052
2285,1,4.42,0,1645,0.0364
