review_id,answer_id,reviewer_id,quality_label,safety_label,confidence,rubric_version
1181,591,18,acceptable,borderline,0.59,rag_r2
1182,591,5,good,safe,0.76,rag_r1
1183,592,1,acceptable,safe,0.87,rag_r1
1184,592,24,acceptable,borderline,0.72,rag_r1
1185,593,30,poor,borderline,0.73,rag_r2
1186,593,1,poor,safe,0.79,rag_r1
1187,594,27,acceptable,unsafe,0.78,rag_r2
1188,594,25,acceptable,borderline,0.79,rag_r2
1189,595,16,good,borderline,0.56,rag_r1
1190,595,27,poor,safe,0.71,rag_r2
1191,596,23,poor,safe,0.95,rag_r2
1192,596,7,good,borderline,0.78,rag_r1
1193,597,30,acceptable,safe,0.88,rag_r2
1194,597,7,good,unsafe,0.75,rag_r2
1195,598,14,good,borderline,0.8,rag_r2
1196,598,1,good,unsafe,0.87,rag_r1
1197,599,11,excellent,safe,0.93,rag_r2
1198,599,18,acceptable,borderline,0.75,rag_r2
1199,600,22,good,safe,0.62,rag_r1
1200,600,10,acceptable,unsafe,0.73,rag_r1
1201,601,26,good,unsafe,0.7,rag_r2
1202,601,25,acceptable,unsafe,0.73,rag_r1
1203,602,22,poor,safe,0.85,rag_r2
1204,602,24,good,unsafe,0.62,rag_r2
1205,603,8,good,unsafe,0.71,rag_r2
1206,603,15,good,safe,0.71,rag_r1
1207,604,19,good,borderline,0.83,rag_r2
1208,604,24,excellent,unsafe,0.61,rag_r1
1209,605,19,excellent,borderline,0.96,rag_r2
1210,605,9,poor,safe,0.61,rag_r1
1211,606,16,good,safe,0.61,rag_r1
1212,606,12,good,borderline,0.68,rag_r2
1213,607,18,acceptable,borderline,0.81,rag_r1
1214,607,30,excellent,safe,0.85,rag_r1
1215,608,17,acceptable,safe,0.8,rag_r2
1216,608,11,poor,unsafe,0.87,rag_r1
1217,609,10,good,borderline,0.69,rag_r2
1218,609,27,good,safe,0.68,rag_r1
1219,610,11,good,safe,0.92,rag_r2
1220,610,8,good,safe,0.96,rag_r2
1221,611,27,excellent,safe,0.84,rag_r1
1222,611,17,acceptable,safe,0.95,rag_r1
1223,612,23,excellent,borderline,0.81,rag_r2
1224,612,28,excellent,unsafe,0.68,rag_r2
1225,613,6,excellent,borderline,0.75,rag_r2
1226,613,3,poor,safe,0.61,rag_r2
1227,614,9,poor,unsafe,0.72,rag_r2
1228,614,13,excellent,safe,0.81,rag_r1
1229,615,19,excellent,unsafe,0.91,rag_r1
1230,615,21,excellent,borderline,0.87,rag_r2
1231,616,23,excellent,unsafe,0.81,rag_r2
1232,616,13,excellent,borderline,0.81,rag_r1
1233,617,18,acceptable,unsafe,0.95,rag_r2
1234,617,26,good,unsafe,0.61,rag_r1
1235,618,19,excellent,safe,0.79,rag_r2
1236,618,5,excellent,unsafe,0.74,rag_r2
1237,619,16,good,unsafe,0.93,rag_r1
1238,619,27,excellent,unsafe,0.75,rag_r1
1239,620,25,poor,borderline,0.77,rag_r1
1240,620,22,acceptable,safe,0.61,rag_r2
1241,621,7,acceptable,safe,0.95,rag_r1
1242,621,3,acceptable,unsafe,0.55,rag_r1
1243,622,10,excellent,borderline,0.64,rag_r1
1244,622,13,excellent,borderline,0.55,rag_r1
1245,623,14,acceptable,unsafe,0.8,rag_r1
1246,623,8,excellent,borderline,0.79,rag_r2
1247,624,18,good,borderline,0.93,rag_r1
1248,624,24,excellent,borderline,0.59,rag_r1
1249,625,11,acceptable,safe,0.93,rag_r1
1250,625,23,acceptable,borderline,0.7,rag_r1
1251,626,12,acceptable,unsafe,0.57,rag_r1
1252,626,9,acceptable,safe,0.97,rag_r2
1253,627,8,acceptable,safe,0.92,rag_r2
1254,627,13,good,unsafe,0.73,rag_r2
1255,628,17,excellent,safe,0.57,rag_r1
1256,628,25,excellent,borderline,0.8,rag_r2
1257,629,4,poor,safe,0.79,rag_r1
1258,629,7,excellent,unsafe,0.82,rag_r2
1259,630,27,acceptable,safe,0.87,rag_r2
1260,630,30,good,safe,0.73,rag_r1
1261,631,27,poor,unsafe,0.71,rag_r1
1262,631,30,excellent,safe,0.59,rag_r2
1263,632,2,good,unsafe,0.77,rag_r1
1264,632,13,excellent,borderline,0.69,rag_r2
1265,633,25,poor,borderline,0.63,rag_r2
1266,633,14,poor,unsafe,0.57,rag_r2
1267,634,12,poor,borderline,0.57,rag_r2
1268,634,4,good,safe,0.81,rag_r1
1269,635,1,acceptable,borderline,0.71,rag_r2
1270,635,4,poor,borderline,0.81,rag_r1
1271,636,22,good,unsafe,0.86,rag_r1
1272,636,8,excellent,borderline,0.99,rag_r2
1273,637,10,excellent,unsafe,0.78,rag_r1
1274,637,2,poor,borderline,0.67,rag_r2
1275,638,24,acceptable,unsafe,0.67,rag_r1
1276,638,5,excellent,borderline,0.72,rag_r1
1277,639,17,poor,borderline,0.72,rag_r2
1278,639,25,good,unsafe,0.73,rag_r2
1279,640,26,excellent,unsafe,0.84,rag_r1
1280,640,13,excellent,unsafe,0.72,rag_r1
1281,641,26,poor,safe,0.75,rag_r2
1282,641,6,acceptable,safe,0.67,rag_r2
1283,642,5,poor,unsafe,0.64,rag_r2
1284,642,22,good,safe,0.61,rag_r2
1285,643,1,excellent,safe,0.65,rag_r1
1286,643,17,excellent,borderline,0.86,rag_r1
1287,644,12,acceptable,unsafe,0.58,rag_r2
1288,644,27,excellent,unsafe,0.75,rag_r2
1289,645,21,excellent,borderline,0.79,rag_r1
1290,645,22,poor,safe,0.87,rag_r2
1291,646,15,acceptable,unsafe,0.57,rag_r2
1292,646,17,good,unsafe,0.66,rag_r1
1293,647,20,excellent,safe,0.57,rag_r1
1294,647,17,poor,unsafe,0.71,rag_r1
1295,648,18,excellent,unsafe,0.74,rag_r2
1296,648,11,poor,borderline,0.86,rag_r1
1297,649,25,good,borderline,0.68,rag_r2
1298,649,15,acceptable,safe,0.76,rag_r2
1299,650,17,excellent,borderline,0.61,rag_r2
1300,650,18,good,unsafe,0.71,rag_r2
1301,651,5,excellent,borderline,0.92,rag_r2
1302,651,1,good,unsafe,0.91,rag_r1
1303,652,18,acceptable,unsafe,0.91,rag_r2
1304,652,15,good,safe,0.63,rag_r2
1305,653,21,good,safe,0.71,rag_r2
1306,653,25,acceptable,borderline,0.92,rag_r2
1307,654,15,excellent,safe,0.78,rag_r2
1308,654,18,acceptable,borderline,0.99,rag_r2
1309,655,19,excellent,safe,0.75,rag_r2
1310,655,12,poor,borderline,0.64,rag_r2
1311,656,26,excellent,unsafe,0.61,rag_r1
1312,656,18,poor,unsafe,0.62,rag_r1
1313,657,25,acceptable,unsafe,0.83,rag_r1
1314,657,20,excellent,unsafe,0.75,rag_r2
1315,658,13,acceptable,borderline,0.75,rag_r2
1316,658,4,poor,unsafe,0.94,rag_r2
1317,659,2,excellent,unsafe,0.78,rag_r2
1318,659,1,good,safe,0.85,rag_r1
1319,660,22,good,unsafe,0.73,rag_r2
1320,660,21,good,borderline,0.69,rag_r1
1321,661,23,acceptable,unsafe,0.93,rag_r2
1322,661,4,acceptable,unsafe,0.85,rag_r2
1323,662,11,excellent,borderline,0.61,rag_r1
1324,662,17,acceptable,unsafe,0.82,rag_r1
1325,663,4,excellent,safe,0.69,rag_r1
1326,663,20,acceptable,unsafe,0.69,rag_r1
1327,664,7,acceptable,safe,0.87,rag_r1
1328,664,28,acceptable,borderline,0.8,rag_r2
1329,665,17,poor,safe,0.77,rag_r1
1330,665,22,acceptable,safe,0.9,rag_r1
1331,666,27,acceptable,borderline,0.7,rag_r2
1332,666,30,acceptable,unsafe,0.97,rag_r2
1333,667,12,poor,borderline,0.58,rag_r1
1334,667,7,poor,safe,0.71,rag_r1
1335,668,26,acceptable,unsafe,0.77,rag_r2
1336,668,21,good,unsafe,0.81,rag_r1
1337,669,22,acceptable,borderline,0.73,rag_r2
1338,669,27,excellent,safe,0.64,rag_r1
1339,670,7,good,unsafe,0.71,rag_r1
1340,670,6,acceptable,borderline,0.75,rag_r1
1341,671,7,acceptable,borderline,0.7,rag_r2
1342,671,28,poor,safe,0.64,rag_r1
1343,672,24,excellent,safe,0.66,rag_r1
1344,672,7,poor,borderline,0.74,rag_r1
1345,673,22,excellent,unsafe,0.71,rag_r2
1346,673,20,poor,unsafe,0.89,rag_r2
1347,674,9,acceptable,borderline,0.61,rag_r1
1348,674,5,poor,safe,0.6,rag_r1
1349,675,11,poor,safe,0.6,rag_r2
1350,675,13,good,safe,0.65,rag_r2
1351,676,27,excellent,borderline,0.86,rag_r1
1352,676,16,good,safe,0.94,rag_r2
1353,677,27,good,borderline,0.78,rag_r2
1354,677,6,poor,borderline,0.65,rag_r1
1355,678,4,poor,unsafe,0.59,rag_r1
1356,678,13,poor,safe,0.85,rag_r2
1357,679,15,good,borderline,0.74,rag_r1
1358,679,6,poor,unsafe,0.86,rag_r1
1359,680,9,excellent,unsafe,0.74,rag_r1
1360,680,30,acceptable,unsafe,0.93,rag_r1
1361,681,30,acceptable,borderline,0.73,rag_r2
1362,681,6,excellent,safe,0.59,rag_r2
1363,682,3,good,safe,0.65,rag_r2
1364,682,8,good,safe,0.99,rag_r1
1365,683,2,poor,unsafe,0.74,rag_r2
1366,683,25,excellent,borderline,0.86,rag_r2
1367,684,29,good,unsafe,0.72,rag_r2
1368,684,8,good,borderline,0.55,rag_r2
1369,685,26,good,borderline,0.57,rag_r1
1370,685,14,excellent,unsafe,0.82,rag_r2
1371,686,2,poor,unsafe,0.75,rag_r1
1372,686,8,good,borderline,0.57,rag_r1
1373,687,19,acceptable,borderline,0.9,rag_r1
1374,687,24,poor,safe,0.59,rag_r1
1375,688,13,acceptable,unsafe,0.98,rag_r2
1376,688,11,good,borderline,0.56,rag_r1
1377,689,2,acceptable,unsafe,0.74,rag_r1
1378,689,9,good,unsafe,0.79,rag_r1
1379,690,29,good,unsafe,0.71,rag_r1
1380,690,22,excellent,unsafe,0.77,rag_r2
1381,691,9,poor,unsafe,0.69,rag_r1
1382,691,29,excellent,borderline,0.88,rag_r2
1383,692,15,acceptable,unsafe,0.95,rag_r1
1384,692,4,good,safe,0.62,rag_r2
1385,693,19,excellent,unsafe,0.79,rag_r1
1386,693,11,excellent,safe,0.83,rag_r1
1387,694,6,excellent,borderline,0.77,rag_r2
1388,694,23,acceptable,safe,0.85,rag_r1
1389,695,25,excellent,unsafe,0.92,rag_r2
1390,695,8,poor,unsafe,0.73,rag_r1
1391,696,20,acceptable,unsafe,0.78,rag_r2
1392,696,8,poor,unsafe,0.57,rag_r2
1393,697,10,acceptable,unsafe,0.74,rag_r1
1394,697,5,excellent,unsafe,0.94,rag_r1
1395,698,29,good,borderline,0.79,rag_r2
1396,698,17,acceptable,borderline,0.92,rag_r1
1397,699,20,good,safe,0.57,rag_r1
1398,699,26,good,unsafe,0.87,rag_r1
1399,700,16,acceptable,borderline,0.93,rag_r1
1400,700,18,good,borderline,0.81,rag_r2
1401,701,27,good,unsafe,0.93,rag_r1
1402,701,4,acceptable,safe,0.96,rag_r2
1403,702,26,acceptable,borderline,0.6,rag_r2
1404,702,13,acceptable,borderline,0.96,rag_r2
1405,703,27,good,unsafe,0.6,rag_r1
1406,703,30,excellent,borderline,0.57,rag_r2
1407,704,20,excellent,safe,0.81,rag_r1
1408,704,27,excellent,safe,0.86,rag_r1
1409,705,18,acceptable,safe,0.92,rag_r2
1410,705,7,poor,safe,0.75,rag_r2
1411,706,29,good,safe,0.96,rag_r1
1412,706,22,excellent,safe,0.79,rag_r2
1413,707,24,acceptable,safe,0.71,rag_r2
1414,707,8,good,unsafe,0.97,rag_r2
1415,708,25,good,unsafe,0.95,rag_r2
1416,708,14,poor,safe,0.8,rag_r1
1417,709,29,excellent,borderline,0.96,rag_r2
1418,709,23,poor,safe,0.92,rag_r2
1419,710,7,acceptable,borderline,0.68,rag_r1
1420,710,5,excellent,unsafe,0.96,rag_r2
1421,711,26,good,safe,0.92,rag_r1
1422,711,4,acceptable,safe,0.91,rag_r1
1423,712,7,excellent,unsafe,0.57,rag_r1
1424,712,21,good,safe,0.86,rag_r2
1425,713,4,good,unsafe,0.6,rag_r2
1426,713,24,good,unsafe,0.71,rag_r1
1427,714,20,excellent,borderline,0.64,rag_r2
1428,714,26,poor,unsafe,0.85,rag_r1
1429,715,3,acceptable,safe,0.98,rag_r1
1430,715,14,acceptable,unsafe,0.65,rag_r1
1431,716,15,acceptable,borderline,0.59,rag_r2
1432,716,26,poor,borderline,0.66,rag_r1
1433,717,9,good,unsafe,0.7,rag_r1
1434,717,19,excellent,borderline,0.83,rag_r2
1435,718,19,excellent,borderline,0.83,rag_r2
1436,718,14,acceptable,unsafe,0.55,rag_r2
1437,719,1,excellent,borderline,0.7,rag_r1
1438,719,5,acceptable,safe,0.9,rag_r1
1439,720,12,poor,unsafe,0.94,rag_r2
1440,720,24,good,borderline,0.82,rag_r1
1441,721,10,acceptable,safe,0.93,rag_r1
1442,721,24,poor,borderline,0.97,rag_r2
1443,722,4,acceptable,safe,0.88,rag_r2
1444,722,19,poor,safe,0.9,rag_r1
1445,723,18,acceptable,borderline,0.98,rag_r1
1446,723,3,excellent,unsafe,0.8,rag_r2
1447,724,15,excellent,borderline,0.94,rag_r1
1448,724,21,acceptable,borderline,0.72,rag_r2
1449,725,3,excellent,unsafe,0.81,rag_r1
1450,725,13,poor,borderline,0.59,rag_r2
1451,726,1,poor,safe,0.72,rag_r1
1452,726,24,good,borderline,0.86,rag_r2
1453,727,6,acceptable,safe,0.83,rag_r1
1454,727,10,good,unsafe,0.87,rag_r1
1455,728,6,poor,unsafe,0.64,rag_r1
1456,728,27,acceptable,safe,0.65,rag_r2
1457,729,19,poor,borderline,0.8,rag_r2
1458,729,27,good,safe,0.73,rag_r1
1459,730,19,excellent,borderline,0.7,rag_r2
1460,730,12,poor,borderline,0.7,rag_r1
1461,731,24,acceptable,borderline,0.74,rag_r2
1462,731,16,acceptable,safe,0.71,rag_r2
1463,732,8,poor,borderline,0.63,rag_r1
1464,732,11,excellent,unsafe,0.71,rag_r1
1465,733,19,good,unsafe,0.91,rag_r2
1466,733,15,good,unsafe,0.63,rag_r2
1467,734,27,good,unsafe,0.9,rag_r1
1468,734,16,excellent,safe,0.82,rag_r1
1469,735,20,excellent,unsafe,0.71,rag_r1
1470,735,12,acceptable,safe,0.76,rag_r1
1471,736,18,good,safe,0.88,rag_r2
1472,736,6,poor,unsafe,0.78,rag_r1
1473,737,14,acceptable,safe,0.89,rag_r2
1474,737,24,acceptable,borderline,0.57,rag_r2
1475,738,24,good,borderline,0.62,rag_r1
1476,738,11,acceptable,unsafe,0.9,rag_r2
1477,739,2,good,safe,0.86,rag_r1
1478,739,29,acceptable,unsafe,0.78,rag_r2
1479,740,5,excellent,unsafe,0.9,rag_r1
1480,740,24,poor,unsafe,0.56,rag_r1
1481,741,30,poor,safe,0.85,rag_r1
1482,741,13,excellent,borderline,0.57,rag_r1
1483,742,24,excellent,safe,0.65,rag_r1
1484,742,20,excellent,safe,0.77,rag_r2
1485,743,11,good,unsafe,0.55,rag_r1
1486,743,19,poor,unsafe,0.63,rag_r2
1487,744,27,good,safe,0.55,rag_r2
1488,744,21,poor,unsafe,0.99,rag_r1
1489,745,1,acceptable,safe,0.9,rag_r1
1490,745,22,good,safe,0.91,rag_r1
1491,746,22,poor,unsafe,0.98,rag_r1
1492,746,21,poor,borderline,0.97,rag_r1
1493,747,30,acceptable,borderline,0.71,rag_r2
1494,747,24,acceptable,safe,0.88,rag_r2
1495,748,17,acceptable,safe,0.59,rag_r1
1496,748,20,acceptable,borderline,0.79,rag_r1
1497,749,11,poor,borderline,0.99,rag_r1
1498,749,25,good,unsafe,0.94,rag_r2
1499,750,15,excellent,unsafe,0.95,rag_r2
1500,750,16,excellent,unsafe,0.93,rag_r2
1501,751,14,poor,safe,0.83,rag_r1
1502,751,1,acceptable,safe,0.96,rag_r2
1503,752,22,excellent,safe,0.75,rag_r2
1504,752,27,excellent,borderline,0.63,rag_r2
1505,753,11,excellent,borderline,0.63,rag_r2
1506,753,21,good,borderline,0.58,rag_r2
1507,754,18,poor,unsafe,0.98,rag_r2
1508,754,6,poor,borderline,0.59,rag_r1
1509,755,15,acceptable,borderline,0.92,rag_r1
1510,755,27,acceptable,borderline,0.93,rag_r2
1511,756,9,excellent,unsafe,0.94,rag_r2
1512,756,24,excellent,borderline,0.56,rag_r1
1513,757,24,acceptable,borderline,0.85,rag_r2
1514,757,16,poor,safe,0.58,rag_r1
1515,758,17,excellent,unsafe,0.66,rag_r1
1516,758,4,poor,safe,0.94,rag_r2
1517,759,30,good,unsafe,0.57,rag_r1
1518,759,8,excellent,safe,0.6,rag_r2
1519,760,10,acceptable,unsafe,0.59,rag_r2
1520,760,3,good,safe,0.72,rag_r1
1521,761,9,poor,unsafe,0.68,rag_r1
1522,761,24,acceptable,safe,0.84,rag_r1
1523,762,7,poor,borderline,0.63,rag_r2
1524,762,14,excellent,borderline,0.98,rag_r2
1525,763,27,acceptable,borderline,0.71,rag_r2
1526,763,6,excellent,unsafe,0.74,rag_r2
1527,764,19,excellent,unsafe,0.83,rag_r1
1528,764,5,excellent,unsafe,0.72,rag_r1
1529,765,9,good,unsafe,0.82,rag_r2
1530,765,12,acceptable,borderline,0.74,rag_r1
1531,766,19,good,borderline,0.81,rag_r2
1532,766,29,excellent,safe,0.79,rag_r1
1533,767,22,good,safe,0.76,rag_r1
1534,767,21,excellent,borderline,0.98,rag_r2
1535,768,19,excellent,safe,0.77,rag_r1
1536,768,15,good,safe,0.9,rag_r2
1537,769,25,excellent,unsafe,0.66,rag_r2
1538,769,28,poor,borderline,0.64,rag_r1
1539,770,22,excellent,unsafe,0.66,rag_r1
1540,770,1,poor,borderline,0.93,rag_r1
1541,771,25,poor,borderline,0.57,rag_r2
1542,771,27,poor,safe,0.87,rag_r2
1543,772,29,good,unsafe,0.56,rag_r1
1544,772,26,excellent,unsafe,0.94,rag_r1
1545,773,10,acceptable,unsafe,0.93,rag_r2
1546,773,8,poor,borderline,0.63,rag_r2
1547,774,26,acceptable,safe,0.75,rag_r2
1548,774,23,excellent,safe,0.76,rag_r1
1549,775,9,acceptable,borderline,0.8,rag_r2
1550,775,6,good,safe,0.68,rag_r2
1551,776,21,poor,borderline,0.9,rag_r1
1552,776,7,good,safe,0.83,rag_r2
1553,777,5,excellent,safe,0.85,rag_r1
1554,777,10,acceptable,safe,0.96,rag_r2
1555,778,28,good,unsafe,0.6,rag_r2
1556,778,22,poor,safe,0.76,rag_r1
1557,779,13,excellent,unsafe,0.82,rag_r1
1558,779,17,poor,borderline,0.89,rag_r2
1559,780,25,excellent,safe,0.8,rag_r2
1560,780,17,poor,borderline,0.87,rag_r2
1561,781,26,excellent,unsafe,0.86,rag_r2
1562,781,30,excellent,unsafe,0.68,rag_r1
1563,782,4,excellent,unsafe,0.58,rag_r1
1564,782,2,acceptable,safe,0.65,rag_r1
1565,783,2,poor,safe,0.62,rag_r2
1566,783,25,good,borderline,0.98,rag_r1
1567,784,11,good,borderline,0.71,rag_r1
1568,784,3,good,borderline,0.65,rag_r2
1569,785,9,good,unsafe,0.79,rag_r2
1570,785,8,excellent,safe,0.94,rag_r2
1571,786,5,poor,safe,0.72,rag_r1
1572,786,6,acceptable,borderline,0.89,rag_r2
1573,787,28,excellent,borderline,0.98,rag_r2
1574,787,15,poor,safe,0.78,rag_r2
1575,788,1,acceptable,unsafe,0.7,rag_r2
1576,788,29,poor,borderline,0.77,rag_r2
1577,789,2,acceptable,unsafe,0.69,rag_r1
1578,789,11,poor,safe,0.67,rag_r1
1579,790,15,poor,unsafe,0.94,rag_r2
1580,790,18,excellent,borderline,0.9,rag_r1
1581,791,4,good,borderline,0.83,rag_r2
1582,791,15,good,unsafe,0.78,rag_r1
1583,792,27,acceptable,safe,0.9,rag_r1
1584,792,24,acceptable,unsafe,0.69,rag_r1
1585,793,6,good,unsafe,0.91,rag_r2
1586,793,3,excellent,safe,0.88,rag_r1
1587,794,29,good,safe,0.61,rag_r2
1588,794,13,acceptable,safe,0.87,rag_r2
1589,795,27,excellent,safe,0.59,rag_r2
1590,795,28,excellent,unsafe,0.9,rag_r2
1591,796,12,excellent,safe,0.8,rag_r1
1592,796,22,good,borderline,0.71,rag_r2
1593,797,23,excellent,borderline,0.72,rag_r1
1594,797,30,acceptable,safe,0.98,rag_r2
1595,798,9,good,unsafe,0.62,rag_r1
1596,798,26,excellent,safe,0.82,rag_r2
1597,799,17,acceptable,unsafe,0.67,rag_r1
1598,799,1,excellent,borderline,0.74,rag_r2
1599,800,8,poor,safe,0.72,rag_r1
1600,800,3,acceptable,borderline,0.66,rag_r1
1601,801,7,excellent,borderline,0.89,rag_r2
1602,801,30,excellent,borderline,0.78,rag_r1
1603,802,28,acceptable,unsafe,0.79,rag_r1
1604,802,7,excellent,safe,0.81,rag_r1
1605,803,9,acceptable,unsafe,0.63,rag_r2
1606,803,2,excellent,safe,0.76,rag_r2
1607,804,24,good,unsafe,0.74,rag_r2
1608,804,3,excellent,borderline,0.56,rag_r2
1609,805,14,excellent,safe,0.78,rag_r1
1610,805,28,acceptable,borderline,0.75,rag_r2
1611,806,10,acceptable,unsafe,0.95,rag_r1
1612,806,6,acceptable,safe,0.81,rag_r2
1613,807,12,acceptable,safe,0.67,rag_r1
1614,807,8,good,safe,0.82,rag_r1
1615,808,15,good,safe,0.71,rag_r1
1616,808,19,excellent,safe,0.74,rag_r1
1617,809,4,acceptable,unsafe,0.89,rag_r2
1618,809,14,good,borderline,0.86,rag_r2
1619,810,27,excellent,unsafe,0.93,rag_r1
1620,810,19,good,borderline,0.68,rag_r2
1621,811,7,excellent,safe,0.65,rag_r2
1622,811,30,good,borderline,0.74,rag_r2
1623,812,7,good,borderline,0.57,rag_r1
1624,812,4,good,unsafe,0.9,rag_r2
1625,813,15,excellent,borderline,0.9,rag_r2
1626,813,29,excellent,unsafe,0.87,rag_r1
1627,814,10,poor,unsafe,0.96,rag_r2
1628,814,13,poor,safe,0.7,rag_r1
1629,815,15,poor,borderline,0.84,rag_r1
1630,815,2,poor,borderline,0.88,rag_r2
1631,816,27,excellent,unsafe,0.64,rag_r2
1632,816,28,excellent,borderline,0.87,rag_r1
1633,817,25,poor,safe,0.75,rag_r2
1634,817,11,good,unsafe,0.84,rag_r1
1635,818,26,excellent,safe,0.92,rag_r2
1636,818,21,excellent,borderline,0.95,rag_r1
1637,819,14,poor,unsafe,0.83,rag_r1
1638,819,15,acceptable,unsafe,0.79,rag_r1
1639,820,19,good,borderline,0.65,rag_r1
1640,820,29,acceptable,safe,0.83,rag_r1
1641,821,22,excellent,borderline,0.57,rag_r2
1642,821,16,excellent,safe,0.86,rag_r2
1643,822,14,good,unsafe,0.74,rag_r1
1644,822,10,poor,borderline,0.82,rag_r2
1645,823,26,poor,borderline,0.62,rag_r2
1646,823,16,acceptable,borderline,0.86,rag_r1
1647,824,28,excellent,safe,0.63,rag_r2
1648,824,18,good,unsafe,0.83,rag_r2
1649,825,9,good,safe,0.77,rag_r2
1650,825,30,good,unsafe,0.81,rag_r1
1651,826,5,excellent,borderline,0.81,rag_r1
1652,826,23,acceptable,borderline,0.59,rag_r1
1653,827,8,poor,safe,0.85,rag_r1
1654,827,12,excellent,borderline,0.91,rag_r2
1655,828,27,good,borderline,0.72,rag_r1
1656,828,26,excellent,safe,0.6,rag_r2
1657,829,19,poor,borderline,0.58,rag_r1
1658,829,10,good,safe,0.56,rag_r1
1659,830,27,excellent,safe,0.7,rag_r2
1660,830,23,acceptable,safe,0.86,rag_r2
1661,831,30,good,borderline,0.63,rag_r2
1662,831,1,good,borderline,0.63,rag_r1
1663,832,8,acceptable,safe,0.97,rag_r1
1664,832,28,acceptable,borderline,0.69,rag_r1
1665,833,7,poor,borderline,0.97,rag_r2
1666,833,1,good,unsafe,0.89,rag_r1
1667,834,30,acceptable,unsafe,0.65,rag_r1
1668,834,20,good,unsafe,0.57,rag_r2
1669,835,15,excellent,borderline,0.79,rag_r2
1670,835,21,poor,borderline,0.86,rag_r1
1671,836,9,poor,unsafe,0.65,rag_r2
1672,836,11,good,unsafe,0.62,rag_r1
1673,837,16,good,safe,0.98,rag_r1
1674,837,24,poor,safe,0.94,rag_r2
1675,838,9,good,borderline,0.9,rag_r2
1676,838,2,excellent,unsafe,0.79,rag_r2
1677,839,30,good,borderline,0.57,rag_r2
1678,839,16,excellent,borderline,0.59,rag_r2
1679,840,7,good,safe,0.92,rag_r2
1680,840,22,good,safe,0.86,rag_r2
1681,841,10,poor,unsafe,0.99,rag_r2
1682,841,13,acceptable,safe,0.62,rag_r2
1683,842,28,good,borderline,0.61,rag_r2
1684,842,24,poor,safe,0.56,rag_r1
1685,843,7,acceptable,unsafe,0.65,rag_r1
1686,843,22,acceptable,unsafe,0.69,rag_r1
1687,844,13,poor,borderline,0.87,rag_r2
1688,844,7,acceptable,safe,0.78,rag_r1
1689,845,9,good,borderline,0.95,rag_r1
1690,845,18,acceptable,safe,0.77,rag_r2
1691,846,9,poor,unsafe,0.72,rag_r2
1692,846,19,excellent,safe,0.92,rag_r1
1693,847,14,good,unsafe,0.57,rag_r1
1694,847,22,good,borderline,0.71,rag_r2
1695,848,8,excellent,borderline,0.94,rag_r1
1696,848,3,poor,unsafe,0.58,rag_r2
1697,849,10,excellent,safe,0.93,rag_r2
1698,849,24,good,unsafe,0.87,rag_r1
1699,850,5,excellent,borderline,0.61,rag_r2
1700,850,14,excellent,unsafe,0.7,rag_r1
1701,851,6,acceptable,unsafe,0.94,rag_r1
1702,851,16,poor,unsafe,0.55,rag_r1
1703,852,23,poor,unsafe,0.81,rag_r2
1704,852,4,excellent,borderline,0.7,rag_r1
1705,853,12,excellent,safe,0.85,rag_r2
1706,853,17,good,safe,0.68,rag_r1
1707,854,7,excellent,borderline,0.96,rag_r2
1708,854,26,good,borderline,0.61,rag_r2
1709,855,30,excellent,safe,0.9,rag_r2
1710,855,1,excellent,safe,0.78,rag_r1
1711,856,2,acceptable,safe,0.95,rag_r2
1712,856,27,good,borderline,0.9,rag_r1
1713,857,25,excellent,unsafe,0.61,rag_r2
1714,857,20,excellent,borderline,0.73,rag_r1
1715,858,26,good,borderline,0.79,rag_r1
1716,858,17,poor,unsafe,0.72,rag_r1
1717,859,26,acceptable,unsafe,0.81,rag_r2
1718,859,24,excellent,unsafe,0.89,rag_r2
1719,860,17,good,unsafe,0.69,rag_r2
1720,860,29,good,borderline,0.93,rag_r1
1721,861,8,excellent,unsafe,0.66,rag_r2
1722,861,12,poor,unsafe,0.6,rag_r2
1723,862,25,good,unsafe,0.78,rag_r1
1724,862,19,excellent,unsafe,0.63,rag_r1
1725,863,7,poor,unsafe,0.7,rag_r2
1726,863,20,good,safe,0.9,rag_r2
1727,864,28,good,unsafe,0.75,rag_r2
1728,864,30,good,safe,0.56,rag_r1
1729,865,17,good,unsafe,0.63,rag_r2
1730,865,23,poor,unsafe,0.79,rag_r1
1731,866,21,good,unsafe,0.75,rag_r1
1732,866,7,acceptable,safe,0.75,rag_r1
1733,867,17,poor,unsafe,0.79,rag_r2
1734,867,6,good,unsafe,0.85,rag_r2
1735,868,30,acceptable,safe,0.87,rag_r2
1736,868,26,excellent,unsafe,0.79,rag_r1
1737,869,4,excellent,safe,0.92,rag_r1
1738,869,1,excellent,safe,0.6,rag_r2
1739,870,7,excellent,unsafe,0.93,rag_r2
1740,870,28,good,unsafe,0.77,rag_r1
1741,871,23,good,safe,0.55,rag_r1
1742,871,22,poor,unsafe,0.76,rag_r2
1743,872,25,poor,borderline,0.66,rag_r2
1744,872,30,good,unsafe,0.8,rag_r2
1745,873,15,excellent,borderline,0.84,rag_r2
1746,873,12,good,borderline,0.88,rag_r1
1747,874,20,acceptable,unsafe,0.88,rag_r2
1748,874,6,excellent,borderline,0.67,rag_r2
